year,age,mortality_sex_ratio
1977,34,1.30483
1977,35,1.30048
1977,36,1.34814
1977,37,1.49154
1977,38,1.43272
1977,39,1.41017
1977,40,1.40161
1977,41,1.38907
1977,42,1.32323
1977,43,1.44711
1977,44,1.62197
1977,45,1.46246
1977,46,1.54288
1977,47,1.59385
1977,48,1.50695
1977,49,1.54365
1977,50,1.78964
1977,51,1.60340
1977,52,1.72414
1977,53,1.84147
1977,54,1.80118
1977,55,1.76812
1977,56,1.71629
1977,57,1.85374
1977,58,1.94367
1977,59,1.93841
1977,60,2.00343
1977,61,1.92297
1977,62,1.95561
1977,63,2.02304
1977,64,1.97437
1977,65,2.00192
1977,66,2.04585
1977,67,1.99441
1977,68,2.11484
1977,69,1.96011
1977,70,2.05280
1977,71,1.99289
1977,72,1.92871
1977,73,1.88825
1977,74,1.88876
1977,75,1.92663
1977,76,1.90284
1977,77,1.74062
1977,78,1.70440
1977,79,1.58945
1977,80,1.59347
1977,81,1.51399
1977,82,1.49927
1977,83,1.44564
1977,84,1.41005
1977,85,1.40731
1977,86,1.36628
1977,87,1.39400
1977,88,1.35305
1977,89,1.24034
1977,90,1.33202
1977,91,1.26691
1977,92,1.26391
1977,93,1.25572
1977,94,1.30160
1977,95,1.23273
1977,96,1.26932
1977,97,1.21586
1977,98,1.28405
1977,99,0.87716
1977,100,1.15380
1978,0,1.26943
1978,1,1.16877
1978,2,1.14227
1978,3,1.15476
1978,4,1.13960
1978,5,1.42586
1978,6,1.58261
1978,7,1.28745
1978,8,1.35714
1978,9,1.47845
1978,10,1.72973
1978,11,1.73684
1978,12,1.11454
1978,13,1.23810
1978,14,1.31325
1978,15,1.66397
1978,16,1.83429
1978,17,2.71053
1978,18,2.85520
1978,19,2.96986
1978,20,2.57857
1978,21,2.75978
1978,22,2.13938
1978,23,2.19490
1978,24,2.34606
1978,25,2.18458
1978,26,1.95395
1978,27,1.62818
1978,28,1.65265
1978,29,1.52294
1978,30,1.59364
1978,31,1.59865
1978,32,1.43511
1978,33,1.42128
1978,34,1.34976
1978,35,1.64233
1978,36,1.52179
1978,37,1.40669
1978,38,1.45105
1978,39,1.49550
1978,40,1.41547
1978,41,1.38858
1978,42,1.34259
1978,43,1.34575
1978,44,1.40877
1978,45,1.70565
1978,46,1.57468
1978,47,1.57933
1978,48,1.49447
1978,49,1.51346
1978,50,1.52466
1978,51,1.56487
1978,52,1.81166
1978,53,1.68787
1978,54,1.81217
1978,55,1.80640
1978,56,1.83972
1978,57,1.83814
1978,58,1.90671
1978,59,1.88328
1978,60,1.97263
1978,61,1.99553
1978,62,1.96743
1978,63,2.02570
1978,64,2.01363
1978,65,2.02900
1978,66,1.97577
1978,67,2.02353
1978,68,2.05107
1978,69,1.99226
1978,70,1.99996
1978,71,1.98391
1978,72,1.95303
1978,73,1.96364
1978,74,1.89162
1978,75,1.88061
1978,76,1.82787
1978,77,1.76913
1978,78,1.76296
1978,79,1.70154
1978,80,1.61048
1978,81,1.59632
1978,82,1.49983
1978,83,1.48484
1978,84,1.47177
1978,85,1.39473
1978,86,1.39767
1978,87,1.42880
1978,88,1.30290
1978,89,1.30901
1978,90,1.29950
1978,91,1.24900
1978,92,1.30640
1978,93,1.26826
1978,94,1.16222
1978,95,1.25711
1978,96,1.18959
1978,97,1.28050
1978,98,1.13174
1978,99,1.46499
1978,100,1.16215
1979,0,1.29970
1979,1,0.93627
1979,2,1.30118
1979,3,1.22507
1979,4,1.45139
1979,5,1.35409
1979,6,1.38710
1979,7,1.62500
1979,8,1.68421
1979,9,1.73770
1979,10,1.36782
1979,11,1.43617
1979,12,1.31633
1979,13,1.46392
1979,14,1.75966
1979,15,2.13433
1979,16,2.05944
1979,17,2.90725
1979,18,2.75545
1979,19,3.17135
1979,20,2.98165
1979,21,2.90857
1979,22,2.43767
1979,23,2.04030
1979,24,2.24397
1979,25,2.30570
1979,26,1.95503
1979,27,2.08090
1979,28,1.66867
1979,29,1.75461
1979,30,1.62167
1979,31,1.80952
1979,32,1.63621
1979,33,1.51806
1979,34,1.46977
1979,35,1.55975
1979,36,1.46637
1979,37,1.54859
1979,38,1.34059
1979,39,1.46539
1979,40,1.40875
1979,41,1.64328
1979,42,1.44225
1979,43,1.50303
1979,44,1.38674
1979,45,1.55402
1979,46,1.35009
1979,47,1.65611
1979,48,1.52086
1979,49,1.54795
1979,50,1.62052
1979,51,1.60755
1979,52,1.66660
1979,53,1.73983
1979,54,1.64585
1979,55,1.75721
1979,56,1.89023
1979,57,1.87822
1979,58,1.91884
1979,59,1.93988
1979,60,1.90358
1979,61,1.94721
1979,62,1.96585
1979,63,1.93970
1979,64,1.93471
1979,65,2.01611
1979,66,2.01062
1979,67,1.98756
1979,68,2.02804
1979,69,1.98386
1979,70,1.97234
1979,71,1.93694
1979,72,1.93411
1979,73,1.92326
1979,74,1.85412
1979,75,1.87025
1979,76,1.79399
1979,77,1.83679
1979,78,1.74131
1979,79,1.64438
1979,80,1.65096
1979,81,1.57614
1979,82,1.54218
1979,83,1.53402
1979,84,1.41311
1979,85,1.41930
1979,86,1.40072
1979,87,1.37377
1979,88,1.36671
1979,89,1.34568
1979,90,1.32070
1979,91,1.34397
1979,92,1.27479
1979,93,1.22269
1979,94,1.22800
1979,95,1.33444
1979,96,1.19099
1979,97,1.20869
1979,98,1.14158
1979,99,1.23311
1979,100,1.08957
1980,0,1.23775
1980,1,1.13342
1980,2,1.23043
1980,3,1.12387
1980,4,1.59696
1980,5,1.35115
1980,6,1.22541
1980,7,2.07692
1980,8,1.08871
1980,9,1.55828
1980,10,1.08482
1980,11,1.25616
1980,12,1.28090
1980,13,1.46784
1980,14,1.84848
1980,15,1.92500
1980,16,1.40162
1980,17,3.17003
1980,18,2.70519
1980,19,3.18919
1980,20,2.61658
1980,21,2.79154
1980,22,2.35897
1980,23,1.76697
1980,24,1.84580
1980,25,2.20745
1980,26,1.97647
1980,27,1.65318
1980,28,2.04067
1980,29,1.62402
1980,30,1.52834
1980,31,1.60512
1980,32,1.69052
1980,33,1.41606
1980,34,1.64511
1980,35,1.53406
1980,36,1.33370
1980,37,1.44320
1980,38,1.33620
1980,39,1.51915
1980,40,1.57455
1980,41,1.43447
1980,42,1.35264
1980,43,1.48885
1980,44,1.70417
1980,45,1.51388
1980,46,1.56366
1980,47,1.60365
1980,48,1.54612
1980,49,1.56257
1980,50,1.69025
1980,51,1.70840
1980,52,1.81249
1980,53,1.60032
1980,54,1.77069
1980,55,1.88042
1980,56,1.85015
1980,57,1.73561
1980,58,1.91583
1980,59,1.85490
1980,60,1.93399
1980,61,1.95632
1980,62,1.92950
1980,63,1.94395
1980,64,1.93008
1980,65,1.98012
1980,66,1.94745
1980,67,1.93526
1980,68,2.00289
1980,69,1.95243
1980,70,1.92625
1980,71,1.95959
1980,72,1.99722
1980,73,1.88592
1980,74,1.84893
1980,75,1.84222
1980,76,1.79742
1980,77,1.77236
1980,78,1.74194
1980,79,1.72274
1980,80,1.64681
1980,81,1.59933
1980,82,1.56102
1980,83,1.59171
1980,84,1.45252
1980,85,1.41453
1980,86,1.43899
1980,87,1.44746
1980,88,1.39677
1980,89,1.27709
1980,90,1.33052
1980,91,1.25359
1980,92,1.21340
1980,93,1.24451
1980,94,1.33947
1980,95,1.18382
1980,96,1.23229
1980,97,1.14814
1980,98,1.24213
1980,99,1.27491
1980,100,1.09836
1981,0,1.35057
1981,1,1.13995
1981,2,1.18386
1981,3,1.03429
1981,4,1.39777
1981,5,1.30804
1981,6,1.44344
1981,7,1.31579
1981,8,1.56604
1981,9,1.40120
1981,10,1.20526
1981,11,1.40571
1981,12,1.62195
1981,13,1.71939
1981,14,1.43320
1981,15,1.42456
1981,16,1.90288
1981,17,3.21037
1981,18,2.49880
1981,19,3.54754
1981,20,2.65043
1981,21,2.51923
1981,22,2.28453
1981,23,2.00495
1981,24,2.58730
1981,25,2.14286
1981,26,1.76180
1981,27,1.94196
1981,28,1.91868
1981,29,2.04878
1981,30,1.71954
1981,31,1.60272
1981,32,1.76271
1981,33,1.52167
1981,34,1.36984
1981,35,1.31545
1981,36,1.49341
1981,37,1.42576
1981,38,1.48580
1981,39,1.52947
1981,40,1.56354
1981,41,1.53196
1981,42,1.40225
1981,43,1.44881
1981,44,1.37585
1981,45,1.51113
1981,46,1.51942
1981,47,1.48739
1981,48,1.44998
1981,49,1.65889
1981,50,1.63826
1981,51,1.57719
1981,52,1.70166
1981,53,1.71377
1981,54,1.67702
1981,55,1.73183
1981,56,1.81336
1981,57,1.79591
1981,58,1.88522
1981,59,1.94247
1981,60,1.86058
1981,61,1.90917
1981,62,1.91310
1981,63,1.94776
1981,64,1.97009
1981,65,1.97477
1981,66,1.93651
1981,67,1.94433
1981,68,1.96434
1981,69,1.97002
1981,70,1.95734
1981,71,1.94169
1981,72,1.88567
1981,73,1.93249
1981,74,1.84892
1981,75,1.80893
1981,76,1.81412
1981,77,1.74555
1981,78,1.74131
1981,79,1.76282
1981,80,1.64095
1981,81,1.60232
1981,82,1.58475
1981,83,1.49351
1981,84,1.47458
1981,85,1.49320
1981,86,1.42025
1981,87,1.40216
1981,88,1.38347
1981,89,1.29295
1981,90,1.33196
1981,91,1.24054
1981,92,1.27906
1981,93,1.30262
1981,94,1.27254
1981,95,1.25208
1981,96,1.29449
1981,97,1.12266
1981,98,1.23089
1981,99,1.40166
1981,100,1.36000
1982,0,1.30171
1982,1,1.30029
1982,2,1.01316
1982,3,1.53175
1982,4,1.49770
1982,5,1.40104
1982,6,1.29082
1982,7,1.52761
1982,8,1.39153
1982,9,1.81301
1982,10,1.04673
1982,11,1.54438
1982,12,1.46512
1982,13,1.61622
1982,14,1.65909
1982,15,1.59109
1982,16,1.68437
1982,17,3.58824
1982,18,3.74113
1982,19,2.84226
1982,20,2.69315
1982,21,2.46567
1982,22,2.29477
1982,23,2.80392
1982,24,1.98765
1982,25,1.87143
1982,26,2.26263
1982,27,1.85330
1982,28,1.97658
1982,29,1.94521
1982,30,1.77486
1982,31,1.64505
1982,32,1.51750
1982,33,1.51294
1982,34,1.48291
1982,35,1.48892
1982,36,1.20182
1982,37,1.57452
1982,38,1.43193
1982,39,1.35525
1982,40,1.38575
1982,41,1.54757
1982,42,1.60000
1982,43,1.47362
1982,44,1.54227
1982,45,1.55146
1982,46,1.58052
1982,47,1.58779
1982,48,1.46760
1982,49,1.50087
1982,50,1.52117
1982,51,1.70161
1982,52,1.63859
1982,53,1.74052
1982,54,1.73564
1982,55,1.76116
1982,56,1.73742
1982,57,1.85697
1982,58,1.86104
1982,59,1.84432
1982,60,1.84478
1982,61,1.74759
1982,62,1.85239
1982,63,1.83820
1982,64,1.92304
1982,65,1.97117
1982,66,1.92109
1982,67,1.89789
1982,68,1.92489
1982,69,1.99030
1982,70,1.88490
1982,71,1.89742
1982,72,1.92700
1982,73,1.90673
1982,74,1.90271
1982,75,1.82134
1982,76,1.79067
1982,77,1.79857
1982,78,1.76632
1982,79,1.70208
1982,80,1.65668
1982,81,1.64805
1982,82,1.61103
1982,83,1.53270
1982,84,1.51099
1982,85,1.45039
1982,86,1.43958
1982,87,1.43488
1982,88,1.39044
1982,89,1.33993
1982,90,1.23277
1982,91,1.28032
1982,92,1.28956
1982,93,1.24605
1982,94,1.29316
1982,95,1.27590
1982,96,1.19231
1982,97,1.17612
1982,98,1.07839
1982,99,1.10928
1982,100,0.93843
1983,0,1.27518
1983,1,1.10703
1983,2,1.12706
1983,3,1.38636
1983,4,1.20818
1983,5,1.26761
1983,6,1.17241
1983,7,1.55689
1983,8,1.38418
1983,9,1.59873
1983,10,1.25904
1983,11,1.43931
1983,12,1.42347
1983,13,1.41799
1983,14,1.73399
1983,15,2.03196
1983,16,2.09319
1983,17,2.20811
1983,18,2.70674
1983,19,2.72316
1983,20,2.98792
1983,21,2.61094
1983,22,3.10507
1983,23,2.38811
1983,24,2.31596
1983,25,2.02532
1983,26,2.00488
1983,27,2.11386
1983,28,2.00236
1983,29,1.82022
1983,30,1.81277
1983,31,1.73333
1983,32,1.77699
1983,33,1.70256
1983,34,1.59720
1983,35,1.55246
1983,36,1.47395
1983,37,1.45803
1983,38,1.26079
1983,39,1.50409
1983,40,1.57570
1983,41,1.59152
1983,42,1.51889
1983,43,1.52686
1983,44,1.41851
1983,45,1.48031
1983,46,1.63714
1983,47,1.56528
1983,48,1.59945
1983,49,1.59069
1983,50,1.57012
1983,51,1.63248
1983,52,1.58317
1983,53,1.55636
1983,54,1.71740
1983,55,1.65665
1983,56,1.82555
1983,57,1.86634
1983,58,1.79379
1983,59,1.82258
1983,60,1.79951
1983,61,1.88484
1983,62,1.92020
1983,63,1.95290
1983,64,1.84857
1983,65,1.98218
1983,66,1.91489
1983,67,1.95049
1983,68,1.99117
1983,69,1.95052
1983,70,1.93673
1983,71,1.95833
1983,72,1.91150
1983,73,1.91599
1983,74,1.88885
1983,75,1.82638
1983,76,1.81088
1983,77,1.81266
1983,78,1.76709
1983,79,1.70878
1983,80,1.67688
1983,81,1.64068
1983,82,1.58902
1983,83,1.55056
1983,84,1.54472
1983,85,1.46987
1983,86,1.46524
1983,87,1.40027
1983,88,1.38440
1983,89,1.31558
1983,90,1.29900
1983,91,1.30565
1983,92,1.29253
1983,93,1.27746
1983,94,1.25293
1983,95,1.26996
1983,96,1.27022
1983,97,1.15889
1983,98,1.26293
1983,99,1.03538
1983,100,1.34553
1984,0,1.26481
1984,1,1.22624
1984,2,1.29412
1984,3,1.59091
1984,4,1.04889
1984,5,1.14865
1984,6,1.38150
1984,7,1.09424
1984,8,1.63699
1984,9,1.20000
1984,10,1.73333
1984,11,1.57516
1984,12,1.46154
1984,13,1.28061
1984,14,1.88144
1984,15,1.55109
1984,16,1.95255
1984,17,2.34104
1984,18,3.13858
1984,19,3.25939
1984,20,2.98101
1984,21,2.75241
1984,22,2.82095
1984,23,2.56962
1984,24,2.50159
1984,25,1.95822
1984,26,2.00504
1984,27,1.96471
1984,28,2.21882
1984,29,1.70355
1984,30,1.83372
1984,31,1.73116
1984,32,1.81733
1984,33,1.51416
1984,34,1.48794
1984,35,1.57202
1984,36,1.57752
1984,37,1.63896
1984,38,1.42211
1984,39,1.28003
1984,40,1.45399
1984,41,1.50645
1984,42,1.48559
1984,43,1.40619
1984,44,1.59760
1984,45,1.57600
1984,46,1.52986
1984,47,1.51635
1984,48,1.69228
1984,49,1.58263
1984,50,1.70235
1984,51,1.55177
1984,52,1.59452
1984,53,1.68972
1984,54,1.64908
1984,55,1.73304
1984,56,1.69914
1984,57,1.68342
1984,58,1.75413
1984,59,1.82249
1984,60,1.81215
1984,61,1.88666
1984,62,1.86656
1984,63,1.93417
1984,64,1.91008
1984,65,1.85814
1984,66,1.91873
1984,67,1.91352
1984,68,1.97636
1984,69,1.86008
1984,70,1.84969
1984,71,1.87349
1984,72,1.92334
1984,73,1.88418
1984,74,1.86546
1984,75,1.84025
1984,76,1.79404
1984,77,1.78075
1984,78,1.73554
1984,79,1.71391
1984,80,1.70777
1984,81,1.64936
1984,82,1.62844
1984,83,1.57722
1984,84,1.50836
1984,85,1.49040
1984,86,1.45554
1984,87,1.42803
1984,88,1.36334
1984,89,1.35185
1984,90,1.31121
1984,91,1.30652
1984,92,1.31849
1984,93,1.22916
1984,94,1.28178
1984,95,1.24432
1984,96,1.10978
1984,97,1.28870
1984,98,1.15778
1984,99,1.25581
1984,100,1.45011
1985,0,1.27058
1985,1,1.00128
1985,2,1.41192
1985,3,1.39576
1985,4,1.50505
1985,5,1.41209
1985,6,0.91753
1985,7,1.82432
1985,8,1.21118
1985,9,0.83796
1985,10,1.32515
1985,11,1.77326
1985,12,1.18537
1985,13,1.59184
1985,14,1.83673
1985,15,1.66520
1985,16,2.14170
1985,17,2.24286
1985,18,3.10394
1985,19,2.74832
1985,20,3.00635
1985,21,2.96721
1985,22,2.68285
1985,23,2.43770
1985,24,2.41946
1985,25,2.42904
1985,26,2.04658
1985,27,2.34891
1985,28,1.97701
1985,29,1.99497
1985,30,1.63757
1985,31,1.51439
1985,32,1.74000
1985,33,1.64576
1985,34,1.64322
1985,35,1.44994
1985,36,1.55202
1985,37,1.59826
1985,38,1.30585
1985,39,1.53730
1985,40,1.57306
1985,41,1.51087
1985,42,1.50035
1985,43,1.57574
1985,44,1.45364
1985,45,1.59930
1985,46,1.75504
1985,47,1.43156
1985,48,1.52098
1985,49,1.50980
1985,50,1.56004
1985,51,1.65977
1985,52,1.62083
1985,53,1.74507
1985,54,1.71319
1985,55,1.61677
1985,56,1.67889
1985,57,1.72787
1985,58,1.80828
1985,59,1.78410
1985,60,1.79204
1985,61,1.81926
1985,62,1.72904
1985,63,1.82892
1985,64,1.88406
1985,65,1.90601
1985,66,1.83559
1985,67,1.85794
1985,68,1.94466
1985,69,1.87959
1985,70,1.90132
1985,71,1.93712
1985,72,1.82794
1985,73,1.83129
1985,74,1.85916
1985,75,1.79775
1985,76,1.83456
1985,77,1.81251
1985,78,1.75776
1985,79,1.75558
1985,80,1.67005
1985,81,1.63399
1985,82,1.64702
1985,83,1.60823
1985,84,1.53728
1985,85,1.49831
1985,86,1.43887
1985,87,1.37562
1985,88,1.40181
1985,89,1.38756
1985,90,1.31646
1985,91,1.35591
1985,92,1.29115
1985,93,1.24551
1985,94,1.34757
1985,95,1.19796
1985,96,1.22585
1985,97,1.33967
1985,98,1.26744
1985,99,1.25015
1985,100,1.09667
1986,0,1.36957
1986,1,1.00297
1986,2,1.19415
1986,3,1.45946
1986,4,0.95273
1986,5,1.39429
1986,6,1.00995
1986,7,1.46250
1986,8,1.43571
1986,9,0.98788
1986,10,1.27027
1986,11,1.21687
1986,12,1.10857
1986,13,1.34946
1986,14,1.59474
1986,15,1.96930
1986,16,1.93939
1986,17,2.73333
1986,18,2.69663
1986,19,2.62985
1986,20,2.53116
1986,21,3.00000
1986,22,2.41226
1986,23,2.21951
1986,24,2.73285
1986,25,2.28615
1986,26,2.19780
1986,27,2.25613
1986,28,2.22835
1986,29,1.79646
1986,30,1.62075
1986,31,1.66732
1986,32,1.84211
1986,33,1.65909
1986,34,1.57102
1986,35,1.48046
1986,36,1.70334
1986,37,1.71801
1986,38,1.44501
1986,39,1.36817
1986,40,1.46661
1986,41,1.51230
1986,42,1.42486
1986,43,1.50353
1986,44,1.46457
1986,45,1.49038
1986,46,1.54433
1986,47,1.57683
1986,48,1.62155
1986,49,1.52401
1986,50,1.59916
1986,51,1.69150
1986,52,1.65668
1986,53,1.65742
1986,54,1.77889
1986,55,1.64171
1986,56,1.72856
1986,57,1.83889
1986,58,1.69891
1986,59,1.85364
1986,60,1.84947
1986,61,1.92167
1986,62,1.87173
1986,63,1.82049
1986,64,1.82278
1986,65,1.88248
1986,66,1.85019
1986,67,1.88555
1986,68,1.90091
1986,69,1.86963
1986,70,1.94233
1986,71,1.85733
1986,72,1.86550
1986,73,1.85413
1986,74,1.82052
1986,75,1.80191
1986,76,1.87182
1986,77,1.80609
1986,78,1.77859
1986,79,1.68544
1986,80,1.69081
1986,81,1.61725
1986,82,1.59744
1986,83,1.54652
1986,84,1.53642
1986,85,1.52325
1986,86,1.50547
1986,87,1.38173
1986,88,1.43999
1986,89,1.35867
1986,90,1.30394
1986,91,1.34289
1986,92,1.30369
1986,93,1.24767
1986,94,1.23124
1986,95,1.24630
1986,96,1.24893
1986,97,1.16523
1986,98,1.29758
1986,99,1.13984
1986,100,1.01336
1987,0,1.31737
1987,1,1.04790
1987,2,1.22427
1987,3,1.05172
1987,4,1.31050
1987,5,1.26316
1987,6,1.31579
1987,7,1.06338
1987,8,1.70796
1987,9,0.96512
1987,10,1.12230
1987,11,1.53901
1987,12,1.55921
1987,13,1.78090
1987,14,1.63285
1987,15,1.89855
1987,16,2.15481
1987,17,2.67442
1987,18,2.55143
1987,19,3.08738
1987,20,2.75472
1987,21,3.38676
1987,22,3.07942
1987,23,2.53750
1987,24,2.34593
1987,25,2.22126
1987,26,2.37143
1987,27,2.27147
1987,28,2.02105
1987,29,1.63596
1987,30,2.07237
1987,31,1.82255
1987,32,1.61474
1987,33,1.57463
1987,34,1.59971
1987,35,1.56887
1987,36,1.54693
1987,37,1.38728
1987,38,1.61807
1987,39,1.36255
1987,40,1.31020
1987,41,1.52836
1987,42,1.63800
1987,43,1.41032
1987,44,1.57764
1987,45,1.42511
1987,46,1.50780
1987,47,1.52766
1987,48,1.45337
1987,49,1.55091
1987,50,1.59865
1987,51,1.65384
1987,52,1.50072
1987,53,1.54218
1987,54,1.63629
1987,55,1.77595
1987,56,1.67499
1987,57,1.87844
1987,58,1.74980
1987,59,1.76992
1987,60,1.68743
1987,61,1.76281
1987,62,1.77449
1987,63,1.77458
1987,64,1.82019
1987,65,1.81097
1987,66,1.86437
1987,67,1.87263
1987,68,1.90007
1987,69,1.88534
1987,70,1.85918
1987,71,1.87291
1987,72,1.86434
1987,73,1.84328
1987,74,1.79432
1987,75,1.83651
1987,76,1.81549
1987,77,1.79109
1987,78,1.70458
1987,79,1.70118
1987,80,1.69555
1987,81,1.64215
1987,82,1.56493
1987,83,1.59890
1987,84,1.51516
1987,85,1.51661
1987,86,1.44205
1987,87,1.41631
1987,88,1.39509
1987,89,1.38035
1987,90,1.33746
1987,91,1.34981
1987,92,1.22980
1987,93,1.26069
1987,94,1.23365
1987,95,1.30590
1987,96,1.21052
1987,97,1.18574
1987,98,1.24563
1987,99,0.94605
1987,100,1.21387
1988,0,1.33121
1988,1,1.20622
1988,2,1.10380
1988,3,1.04630
1988,4,1.04762
1988,5,1.44586
1988,6,1.33133
1988,7,1.28814
1988,8,1.86486
1988,9,1.97170
1988,10,1.83898
1988,11,1.79389
1988,12,1.32639
1988,13,2.05455
1988,14,1.72251
1988,15,1.28571
1988,16,2.09426
1988,17,2.51235
1988,18,2.54867
1988,19,2.60256
1988,20,2.69714
1988,21,2.69444
1988,22,3.10320
1988,23,2.74295
1988,24,2.48254
1988,25,2.49379
1988,26,2.40184
1988,27,2.09711
1988,28,2.37366
1988,29,2.21867
1988,30,2.10539
1988,31,1.54359
1988,32,1.90370
1988,33,2.11070
1988,34,1.49409
1988,35,1.46907
1988,36,1.61629
1988,37,1.30886
1988,38,1.41201
1988,39,1.58854
1988,40,1.42697
1988,41,1.36784
1988,42,1.33638
1988,43,1.50258
1988,44,1.54107
1988,45,1.49340
1988,46,1.49034
1988,47,1.51490
1988,48,1.51357
1988,49,1.66062
1988,50,1.66776
1988,51,1.55731
1988,52,1.66377
1988,53,1.67445
1988,54,1.73123
1988,55,1.67901
1988,56,1.73282
1988,57,1.71396
1988,58,1.67872
1988,59,1.71671
1988,60,1.81521
1988,61,1.77470
1988,62,1.71794
1988,63,1.76075
1988,64,1.86388
1988,65,1.82286
1988,66,1.83991
1988,67,1.86480
1988,68,1.82957
1988,69,1.78133
1988,70,1.85992
1988,71,1.73941
1988,72,1.90905
1988,73,1.83623
1988,74,1.79078
1988,75,1.80773
1988,76,1.77388
1988,77,1.77080
1988,78,1.75789
1988,79,1.71808
1988,80,1.73054
1988,81,1.65475
1988,82,1.56160
1988,83,1.54628
1988,84,1.53339
1988,85,1.48971
1988,86,1.44801
1988,87,1.43016
1988,88,1.36378
1988,89,1.35266
1988,90,1.30645
1988,91,1.25322
1988,92,1.27439
1988,93,1.28378
1988,94,1.26717
1988,95,1.25490
1988,96,1.19865
1988,97,1.16978
1988,98,1.31825
1988,99,1.24450
1988,100,1.08093
1989,0,1.32098
1989,1,1.25445
1989,2,1.33043
1989,3,1.24911
1989,4,1.00000
1989,5,1.32692
1989,6,1.32544
1989,7,1.84615
1989,8,1.65546
1989,9,1.31690
1989,10,1.68333
1989,11,1.66667
1989,12,1.35088
1989,13,1.25455
1989,14,1.30698
1989,15,2.06218
1989,16,1.86111
1989,17,2.84590
1989,18,2.38667
1989,19,2.57265
1989,20,2.93559
1989,21,2.56845
1989,22,2.85149
1989,23,2.51205
1989,24,2.69679
1989,25,2.58358
1989,26,2.62081
1989,27,2.65049
1989,28,2.07579
1989,29,1.83864
1989,30,2.00696
1989,31,1.77799
1989,32,1.83890
1989,33,1.82264
1989,34,1.53263
1989,35,1.68980
1989,36,1.69825
1989,37,1.59887
1989,38,1.63099
1989,39,1.59232
1989,40,1.51689
1989,41,1.46251
1989,42,1.44006
1989,43,1.36093
1989,44,1.45957
1989,45,1.55815
1989,46,1.68885
1989,47,1.60375
1989,48,1.46745
1989,49,1.54240
1989,50,1.53293
1989,51,1.51116
1989,52,1.55954
1989,53,1.68008
1989,54,1.68966
1989,55,1.48812
1989,56,1.62685
1989,57,1.65616
1989,58,1.79366
1989,59,1.67144
1989,60,1.69342
1989,61,1.80313
1989,62,1.76831
1989,63,1.69910
1989,64,1.73673
1989,65,1.77434
1989,66,1.79683
1989,67,1.79625
1989,68,1.76828
1989,69,1.81324
1989,70,1.78766
1989,71,1.79999
1989,72,1.76846
1989,73,1.78320
1989,74,1.81415
1989,75,1.78240
1989,76,1.74345
1989,77,1.76824
1989,78,1.71682
1989,79,1.66868
1989,80,1.63238
1989,81,1.62945
1989,82,1.58989
1989,83,1.56599
1989,84,1.54192
1989,85,1.55444
1989,86,1.49093
1989,87,1.44566
1989,88,1.43549
1989,89,1.36661
1989,90,1.36082
1989,91,1.32063
1989,92,1.29105
1989,93,1.27398
1989,94,1.22150
1989,95,1.17159
1989,96,1.29679
1989,97,1.22008
1989,98,1.22326
1989,99,1.19910
1989,100,1.17694
1990,0,1.30462
1990,1,1.14594
1990,2,1.70543
1990,3,1.22963
1990,4,1.40107
1990,5,1.71111
1990,6,1.46914
1990,7,1.18797
1990,8,1.54135
1990,9,1.31034
1990,10,1.69643
1990,11,1.03175
1990,12,1.03049
1990,13,1.77536
1990,14,1.64021
1990,15,1.96380
1990,16,1.93311
1990,17,2.95638
1990,18,3.24468
1990,19,2.73139
1990,20,3.36207
1990,21,2.63873
1990,22,3.12581
1990,23,3.44170
1990,24,2.66767
1990,25,2.72537
1990,26,2.49869
1990,27,2.48907
1990,28,2.35623
1990,29,2.41728
1990,30,2.20241
1990,31,2.04772
1990,32,1.96310
1990,33,1.80292
1990,34,1.70248
1990,35,1.62465
1990,36,1.64841
1990,37,1.66550
1990,38,1.64018
1990,39,1.53620
1990,40,1.55034
1990,41,1.55769
1990,42,1.51353
1990,43,1.64119
1990,44,1.41889
1990,45,1.54901
1990,46,1.59617
1990,47,1.57992
1990,48,1.42701
1990,49,1.55324
1990,50,1.54690
1990,51,1.63495
1990,52,1.58310
1990,53,1.67508
1990,54,1.70336
1990,55,1.70293
1990,56,1.71091
1990,57,1.62104
1990,58,1.68704
1990,59,1.66697
1990,60,1.71020
1990,61,1.72192
1990,62,1.73094
1990,63,1.72817
1990,64,1.70297
1990,65,1.79661
1990,66,1.80308
1990,67,1.79601
1990,68,1.86194
1990,69,1.83642
1990,70,1.80358
1990,71,1.85315
1990,72,1.81035
1990,73,1.76962
1990,74,1.80880
1990,75,1.77377
1990,76,1.79452
1990,77,1.72934
1990,78,1.71836
1990,79,1.71107
1990,80,1.70376
1990,81,1.61617
1990,82,1.59458
1990,83,1.56813
1990,84,1.57987
1990,85,1.51732
1990,86,1.49243
1990,87,1.45881
1990,88,1.40497
1990,89,1.36865
1990,90,1.33771
1990,91,1.33728
1990,92,1.31738
1990,93,1.26461
1990,94,1.30482
1990,95,1.28883
1990,96,1.25198
1990,97,1.32452
1990,98,1.18608
1990,99,1.13704
1990,100,1.31206
1991,0,1.29662
1991,1,1.17940
1991,2,1.07932
1991,3,1.67677
1991,4,1.05769
1991,5,1.34463
1991,6,1.19375
1991,7,1.31013
1991,8,1.41429
1991,9,1.31410
1991,10,1.34752
1991,11,1.34028
1991,12,1.38971
1991,13,2.20661
1991,14,1.47619
1991,15,1.98206
1991,16,2.37975
1991,17,2.04670
